edge_id,origin_page,source,recorded_at
899,academic/wiki/papers/D022-2019-noise-tolerant-signature-ofzntopological-order-in-quantum-many-body-states,raw-not-distributed/D022-2019-noise-tolerant-signature-ofzntopological-order-in-quantum-many-body-states/wiki.md#semantic,2026-08-29 08:03:02
900,academic/wiki/papers/D022-2019-noise-tolerant-signature-ofzntopological-order-in-quantum-many-body-states,raw-not-distributed/D022-2019-noise-tolerant-signature-ofzntopological-order-in-quantum-many-body-states/wiki.md#semantic,2026-08-29 08:03:02
901,academic/wiki/papers/D022-2019-noise-tolerant-signature-ofzntopological-order-in-quantum-many-body-states,raw-not-distributed/D022-2019-noise-tolerant-signature-ofzntopological-order-in-quantum-many-body-states/wiki.md#semantic,2026-08-29 08:03:02
902,academic/wiki/papers/D022-2019-noise-tolerant-signature-ofzntopological-order-in-quantum-many-body-states,raw-not-distributed/D022-2019-noise-tolerant-signature-ofzntopological-order-in-quantum-many-body-states/wiki.md#semantic,2026-08-29 08:03:02
903,academic/wiki/papers/D022-2019-noise-tolerant-signature-ofzntopological-order-in-quantum-many-body-states,raw-not-distributed/D022-2019-noise-tolerant-signature-ofzntopological-order-in-quantum-many-body-states/paper.md,2026-08-29 08:03:02
956,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/paper.md,2026-08-29 08:04:59
957,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
958,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
959,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
960,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
961,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
962,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
963,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
964,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
965,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
966,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
967,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
968,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
969,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
970,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
971,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
972,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
973,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
974,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
975,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
976,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
977,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
978,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
979,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
980,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
981,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
982,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
983,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
984,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
985,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
986,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
987,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
988,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
989,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
990,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
991,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
992,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
993,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
994,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
995,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
996,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
997,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
998,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
999,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
1000,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
1001,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
1002,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
1003,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/wiki.md#semantic,2026-08-29 08:04:59
1004,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/paper.md,2026-08-29 08:04:59
1005,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/paper.md,2026-08-29 08:04:59
1006,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/paper.md,2026-08-29 08:04:59
1007,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/paper.md,2026-08-29 08:04:59
1008,academic/wiki/papers/D023-2019-finite-temperature-qes,raw-not-distributed/D023-2019-finite-temperature-qes/paper.md,2026-08-29 08:04:59
1069,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/paper.md,2026-08-29 08:06:43
1070,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1071,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1072,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1073,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1074,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1075,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1076,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1077,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1078,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1079,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1080,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1081,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1082,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1083,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1084,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1085,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1086,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1087,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1088,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1089,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1090,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1091,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1092,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1093,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1094,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1095,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1096,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1097,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1098,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1099,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1100,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1101,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1102,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1103,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1104,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1105,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1106,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1107,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1108,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1109,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1110,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1111,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1112,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1113,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1114,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1115,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/wiki.md#semantic,2026-08-29 08:06:43
1116,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/paper.md,2026-08-29 08:06:43
1117,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/paper.md,2026-08-29 08:06:43
1118,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/paper.md,2026-08-29 08:06:43
1119,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/paper.md,2026-08-29 08:06:43
1120,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/paper.md,2026-08-29 08:06:43
1121,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/paper.md,2026-08-29 08:06:43
1122,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/paper.md,2026-08-29 08:06:43
1123,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/paper.md,2026-08-29 08:06:43
1124,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/paper.md,2026-08-29 08:06:43
1125,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/paper.md,2026-08-29 08:06:43
1126,academic/wiki/papers/D024-2020-paulinets-hermann,raw-not-distributed/D024-2020-paulinets-hermann/paper.md,2026-08-29 08:06:43
1203,academic/wiki/papers/D025-2020-mps_deep_encoding_circuit,raw-not-distributed/D025-2020-mps_deep_encoding_circuit/paper.md,2026-08-29 08:07:37
1204,academic/wiki/papers/D025-2020-mps_deep_encoding_circuit,raw-not-distributed/D025-2020-mps_deep_encoding_circuit/wiki.md#semantic,2026-08-29 08:07:37
1205,academic/wiki/papers/D025-2020-mps_deep_encoding_circuit,raw-not-distributed/D025-2020-mps_deep_encoding_circuit/wiki.md#semantic,2026-08-29 08:07:37
1206,academic/wiki/papers/D025-2020-mps_deep_encoding_circuit,raw-not-distributed/D025-2020-mps_deep_encoding_circuit/wiki.md#semantic,2026-08-29 08:07:37
1207,academic/wiki/papers/D025-2020-mps_deep_encoding_circuit,raw-not-distributed/D025-2020-mps_deep_encoding_circuit/wiki.md#semantic,2026-08-29 08:07:37
1208,academic/wiki/papers/D025-2020-mps_deep_encoding_circuit,raw-not-distributed/D025-2020-mps_deep_encoding_circuit/wiki.md#semantic,2026-08-29 08:07:37
1209,academic/wiki/papers/D025-2020-mps_deep_encoding_circuit,raw-not-distributed/D025-2020-mps_deep_encoding_circuit/wiki.md#semantic,2026-08-29 08:07:37
